blast_file,break_type,locus_tag,subject_start,subject_end,break_position
GCA_001990285_1.blastn.txt,end,PA4689,448,697,697
GCA_015765385_1.blastn.txt,end,PA4689,448,697,697
GCA_003974685_1.blastn.txt,end,PA4689,506,747,747
GCA_036236935_1.blastn.txt,end,PA4689,1017,768,768
GCA_036664635_1.blastn.txt,end,PA4689,1017,768,768
GCA_025123755_1.blastn.txt,beg,PA4689,805,1175,805
GCA_025123755_1.blastn.txt,beg,PA4689,805,1175,805
GCA_900143895_1.blastn.txt,end,PA4689,1054,805,805
GCA_036236935_1.blastn.txt,beg,PA4689,844,595,844
GCA_036236935_1.blastn.txt,end,PA4689,491,844,844
GCA_900143895_1.blastn.txt,beg,PA4689,854,605,854
GCA_900143895_1.blastn.txt,beg,PA4689,854,605,854
GCA_037001005_1.blastn.txt,end,PA4689,649,859,859
GCA_025123755_1.blastn.txt,end,PA4689,632,881,881
GCA_963432815_1.blastn.txt,end,PA4689,636,884,884
GCA_963432815_1.blastn.txt,beg,PA4689,885,636,885
GCA_036664635_1.blastn.txt,end,PA4689,637,886,886
GCA_036664635_1.blastn.txt,end,PA4689,637,886,886
GCA_015737885_1.blastn.txt,beg,PA4689,889,1138,889
GCA_025104005_1.blastn.txt,beg,PA4689,889,1138,889
GCA_902203585_1.blastn.txt,end,PA4689,1141,892,892
GCA_039570865_1.blastn.txt,end,PA4689,1194,945,945
GCA_020406475_1.blastn.txt,beg,PA4689,962,627,962
GCA_013620125_1.blastn.txt,beg,PA4689,971,472,971
GCA_013620125_1.blastn.txt,beg,PA4689,971,472,971
GCA_029397895_1.blastn.txt,beg,PA4689,991,571,991
GCA_029397895_1.blastn.txt,end,PA4689,742,991,991
GCA_015737885_1.blastn.txt,beg,PA4689,1015,766,1015
GCA_015737885_1.blastn.txt,beg,PA4689,1015,768,1015
GCA_025104005_1.blastn.txt,beg,PA4689,1015,766,1015
GCA_025104005_1.blastn.txt,beg,PA4689,1015,768,1015
GCA_030540985_1.blastn.txt,end,PA4689,1270,1021,1021
GCA_002312095_1.blastn.txt,end,PA4689,789,1038,1038
GCA_902203585_1.blastn.txt,beg,PA4689,1039,790,1039
GCA_902203585_1.blastn.txt,end,PA4689,790,1039,1039
GCA_039570865_1.blastn.txt,beg,PA4689,1055,806,1055
GCA_039570865_1.blastn.txt,end,PA4689,593,1055,1055
GCA_004370515_1.blastn.txt,beg,PA4689,1065,1309,1065
GCA_015736465_1.blastn.txt,beg,PA4689,1071,822,1071
GCA_015736465_1.blastn.txt,beg,PA4689,1071,822,1071
GCA_021680435_1.blastn.txt,end,PA4689,824,1073,1073
GCA_023806295_1.blastn.txt,end,PA4689,1324,1075,1075
GCA_031824055_1.blastn.txt,end,PA4689,843,1091,1091
GCA_031824055_1.blastn.txt,end,PA4689,843,1092,1092
GCA_001037195_1.blastn.txt,beg,PA4689,1093,1342,1093
GCA_031824055_1.blastn.txt,end,PA4689,1342,1093,1093
GCA_021681715_1.blastn.txt,beg,PA4689,1097,848,1097
GCA_030540985_1.blastn.txt,beg,PA4689,1097,848,1097
GCA_021681715_1.blastn.txt,end,PA4689,848,1097,1097
GCA_963433075_1.blastn.txt,end,PA4689,849,1097,1097
GCA_963433075_1.blastn.txt,end,PA4689,849,1098,1098
GCA_003935835_1.blastn.txt,end,PA4689,1348,1099,1099
GCA_025123755_1.blastn.txt,end,PA4689,1348,1099,1099
GCA_025235705_1.blastn.txt,end,PA4689,1348,1099,1099
GCA_001037195_1.blastn.txt,beg,PA4689,1112,863,1112
GCA_001037195_1.blastn.txt,beg,PA4689,1112,863,1112
GCA_023806295_1.blastn.txt,beg,PA4689,1151,902,1151
GCA_963452735_1.blastn.txt,end,PA4689,921,1170,1170
GCA_025235705_1.blastn.txt,beg,PA4689,1175,926,1175
GCA_025123755_1.blastn.txt,end,PA4689,805,1175,1175
GCA_025123755_1.blastn.txt,end,PA4689,805,1175,1175
GCA_025235705_1.blastn.txt,end,PA4689,926,1175,1175
GCA_004350385_1.blastn.txt,end,PA4689,996,1245,1245
GCA_001449725_1.blastn.txt,end,PA4689,1009,1258,1258
GCA_001453615_1.blastn.txt,end,PA4689,1021,1268,1268
GCA_004372495_1.blastn.txt,beg,PA4689,1280,1031,1280
GCA_037001005_1.blastn.txt,end,PA4689,1718,1285,1285
GCA_001990285_1.blastn.txt,beg,PA4689,1304,1553,1304
GCA_001990285_1.blastn.txt,end,PA4689,1553,1304,1304
GCA_015736465_1.blastn.txt,end,PA4689,1553,1304,1304
GCA_016009715_1.blastn.txt,end,PA4689,1553,1304,1304
GCA_036236935_1.blastn.txt,beg,PA4689,1310,1664,1310
GCA_030540985_1.blastn.txt,end,PA4689,1580,1310,1310
GCA_036236935_1.blastn.txt,end,PA4689,1664,1310,1310
GCA_037001005_1.blastn.txt,beg,PA4689,1339,1090,1339
GCA_003974905_1.blastn.txt,end,PA4689,1118,1367,1367
GCA_036236935_1.blastn.txt,beg,PA4689,1386,1137,1386
GCA_900143895_1.blastn.txt,beg,PA4689,1405,1654,1405
GCA_900143895_1.blastn.txt,end,PA4689,1654,1405,1405
GCA_034810865_1.blastn.txt,beg,PA4689,1430,1181,1430
GCA_001990285_1.blastn.txt,end,PA4689,1181,1430,1430
GCA_034810865_1.blastn.txt,end,PA4689,1181,1430,1430
GCA_020406475_1.blastn.txt,beg,PA4689,1432,1865,1432
GCA_963437285_1.blastn.txt,beg,PA4689,1432,1681,1432
GCA_003974685_1.blastn.txt,beg,PA4689,1445,1694,1445
GCA_034810865_1.blastn.txt,beg,PA4689,1453,1778,1453
GCA_021680435_1.blastn.txt,beg,PA4689,1454,1205,1454
GCA_900143895_1.blastn.txt,beg,PA4689,1454,1205,1454
GCA_021680435_1.blastn.txt,beg,PA4689,1477,1844,1477
GCA_020406475_1.blastn.txt,end,PA4689,1259,1508,1508
GCA_002312095_1.blastn.txt,end,PA4689,1758,1509,1509
GCA_029397895_1.blastn.txt,beg,PA4689,1510,1758,1510
GCA_030540985_1.blastn.txt,beg,PA4689,1510,1737,1510
GCA_004370515_1.blastn.txt,end,PA4689,1275,1524,1524
GCA_030540985_1.blastn.txt,beg,PA4689,1580,1310,1580
GCA_002189115_1.blastn.txt,beg,PA4689,1588,1837,1588
GCA_036236935_1.blastn.txt,beg,PA4689,1588,1837,1588
GCA_021681715_1.blastn.txt,beg,PA4689,1610,1859,1610
GCA_036236935_1.blastn.txt,beg,PA4689,1664,1310,1664
GCA_037001005_1.blastn.txt,beg,PA4689,1664,1913,1664
GCA_036236935_1.blastn.txt,end,PA4689,1310,1664,1664
GCA_001449725_1.blastn.txt,beg,PA4689,1684,1933,1684
GCA_002189115_1.blastn.txt,beg,PA4689,1708,1459,1708
GCA_002189115_1.blastn.txt,end,PA4689,1459,1708,1708
GCA_037001005_1.blastn.txt,beg,PA4689,1718,1285,1718
GCA_016009715_1.blastn.txt,beg,PA4689,1720,1969,1720
GCA_030540985_1.blastn.txt,end,PA4689,1510,1737,1737
GCA_015737885_1.blastn.txt,end,PA4689,2003,1754,1754
GCA_015737885_1.blastn.txt,end,PA4689,2003,1754,1754
GCA_001453615_1.blastn.txt,beg,PA4689,1759,2008,1759
GCA_001453615_1.blastn.txt,end,PA4689,2008,1759,1759
GCA_034810865_1.blastn.txt,end,PA4689,1453,1778,1778
GCA_020406475_1.blastn.txt,end,PA4689,2038,1789,1789
GCA_034810865_1.blastn.txt,beg,PA4689,1801,2050,1801
GCA_034810865_1.blastn.txt,end,PA4689,2050,1801,1801
GCA_004350385_1.blastn.txt,beg,PA4689,1819,2068,1819
GCA_004350385_1.blastn.txt,beg,PA4689,1819,2068,1819
GCA_021680435_1.blastn.txt,end,PA4689,1477,1844,1844
GCA_016009715_1.blastn.txt,beg,PA4689,1846,1597,1846
GCA_016009715_1.blastn.txt,end,PA4689,1597,1846,1846
GCA_020406475_1.blastn.txt,end,PA4689,1432,1865,1865
GCA_021680435_1.blastn.txt,beg,PA4689,1867,2116,1867
GCA_021680435_1.blastn.txt,end,PA4689,2116,1867,1867
GCA_015737885_1.blastn.txt,end,PA4689,1631,1880,1880
GCA_025104005_1.blastn.txt,beg,PA4689,1896,2145,1896
GCA_025104005_1.blastn.txt,end,PA4689,2145,1896,1896
GCA_039570865_1.blastn.txt,beg,PA4689,1917,2166,1917
GCA_039570865_1.blastn.txt,end,PA4689,2166,1917,1917
GCA_003974905_1.blastn.txt,beg,PA4689,1962,2211,1962
GCA_037001005_1.blastn.txt,beg,PA4689,1968,2230,1968
GCA_902203585_1.blastn.txt,beg,PA4689,1973,2222,1973
GCA_902203585_1.blastn.txt,end,PA4689,2222,1973,1973
GCA_001453615_1.blastn.txt,end,PA4689,1750,1997,1997
GCA_036664635_1.blastn.txt,end,PA4689,2251,2002,2002
GCA_036664635_1.blastn.txt,end,PA4689,2251,2002,2002
GCA_001037195_1.blastn.txt,beg,PA4689,2003,2252,2003
GCA_001037195_1.blastn.txt,end,PA4689,2252,2003,2003
GCA_001037195_1.blastn.txt,end,PA4689,1773,2022,2022
GCA_025104005_1.blastn.txt,end,PA4689,1773,2022,2022
GCA_029397895_1.blastn.txt,end,PA4689,2273,2024,2024
GCA_039570865_1.blastn.txt,beg,PA4689,2027,1778,2027
GCA_004372495_1.blastn.txt,beg,PA4689,2043,2273,2043
GCA_004350385_1.blastn.txt,beg,PA4689,2117,1872,2117
GCA_963444105_1.blastn.txt,end,PA4689,2307,2118,2118
GCA_963444105_1.blastn.txt,beg,PA4689,2119,2273,2119
GCA_902203585_1.blastn.txt,beg,PA4689,2120,1871,2120
GCA_963437285_1.blastn.txt,end,PA4689,1871,2120,2120
GCA_015736465_1.blastn.txt,beg,PA4689,2133,2273,2133
GCA_016009715_1.blastn.txt,beg,PA4689,2133,2273,2133
GCA_015765385_1.blastn.txt,end,PA4689,2273,2133,2133
GCA_015765385_1.blastn.txt,end,PA4689,2307,2133,2133
GCA_016009715_1.blastn.txt,end,PA4689,2307,2133,2133
GCA_002189115_1.blastn.txt,end,PA4689,2273,2139,2139
GCA_002189115_1.blastn.txt,end,PA4689,2307,2139,2139
GCA_036599025_1.blastn.txt,beg,PA4689,2149,2273,2149
GCA_036599025_1.blastn.txt,end,PA4689,2307,2149,2149
GCA_013620125_1.blastn.txt,end,PA4689,2273,2162,2162
GCA_013620125_1.blastn.txt,end,PA4689,2307,2162,2162
GCA_900455535_1.blastn.txt,end,PA4689,1925,2174,2174
GCA_900455535_1.blastn.txt,beg,PA4689,2175,2273,2175
GCA_023806295_1.blastn.txt,beg,PA4689,2183,2273,2183
GCA_025106445_1.blastn.txt,beg,PA4689,2183,2273,2183
GCA_036236935_1.blastn.txt,beg,PA4689,2183,2273,2183
GCA_003935835_1.blastn.txt,end,PA4689,2273,2183,2183
GCA_019166725_1.blastn.txt,end,PA4689,2273,2183,2183
GCA_019167725_1.blastn.txt,end,PA4689,2273,2183,2183
GCA_025104815_1.blastn.txt,end,PA4689,2273,2183,2183
GCA_025123755_1.blastn.txt,end,PA4689,2273,2183,2183
GCA_025235705_1.blastn.txt,end,PA4689,2273,2183,2183
GCA_023909265_1.blastn.txt,beg,PA4689,2189,2273,2189
GCA_023933665_1.blastn.txt,end,PA4689,2273,2205,2205
GCA_037001005_1.blastn.txt,end,PA4689,1968,2230,2230
GCA_021681715_1.blastn.txt,end,PA4689,1989,2238,2238
GCA_003935835_1.blastn.txt,beg,PA4689,2259,2010,2259
GCA_023806295_1.blastn.txt,beg,PA4689,2259,2010,2259
GCA_025123755_1.blastn.txt,beg,PA4689,2259,2010,2259
GCA_025235705_1.blastn.txt,beg,PA4689,2259,2010,2259
GCA_029605155_1.blastn.txt,beg,PA4689,2259,2010,2259
GCA_031824055_1.blastn.txt,beg,PA4689,2259,2010,2259
GCA_036315885_1.blastn.txt,beg,PA4689,2259,2010,2259
GCA_036599025_1.blastn.txt,beg,PA4689,2259,2010,2259
GCA_036664635_1.blastn.txt,beg,PA4689,2259,2010,2259
GCA_002189115_1.blastn.txt,end,PA4689,2010,2259,2259
GCA_015765385_1.blastn.txt,end,PA4689,2010,2259,2259
GCA_016009715_1.blastn.txt,end,PA4689,2010,2259,2259
GCA_019166725_1.blastn.txt,end,PA4689,2010,2259,2259
GCA_019167725_1.blastn.txt,end,PA4689,2010,2259,2259
GCA_023909265_1.blastn.txt,end,PA4689,2010,2259,2259
GCA_023933665_1.blastn.txt,end,PA4689,2010,2259,2259
GCA_025104815_1.blastn.txt,end,PA4689,2010,2259,2259
GCA_025106445_1.blastn.txt,end,PA4689,2010,2259,2259
GCA_036236935_1.blastn.txt,end,PA4689,2010,2259,2259
GCA_040064175_1.blastn.txt,end,PA4689,2010,2259,2259
